Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","1997","1997","1000 ha","7","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","1998","1998","1000 ha","7","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","1999","1999","1000 ha","7","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2000","2000","1000 ha","7","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2001","2001","1000 ha","6.9","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2002","2002","1000 ha","6.77","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2003","2003","1000 ha","6.64","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2004","2004","1000 ha","6.51","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2005","2005","1000 ha","6.38","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2006","2006","1000 ha","6.25","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2007","2007","1000 ha","6.12","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2008","2008","1000 ha","5.99","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2009","2009","1000 ha","5.86","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2010","2010","1000 ha","5.73","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2011","2011","1000 ha","5.6","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2012","2012","1000 ha","5.47","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2013","2013","1000 ha","5.34","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2014","2014","1000 ha","5.23","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2015","2015","1000 ha","5.27","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2016","2016","1000 ha","5.27","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2017","2017","1000 ha","5.27","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2018","2018","1000 ha","5.27","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6610","Agricultural land","2019","2019","1000 ha","5.27","Fm","Manual Estimation"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","1992","1992","1000 ha","3389","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","1993","1993","1000 ha","3333","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","1994","1994","1000 ha","3126","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","1995","1995","1000 ha","3410","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","1996","1996","1000 ha","3411","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","1997","1997","1000 ha","3417","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","1998","1998","1000 ha","3425","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","1999","1999","1000 ha","3496","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2000","2000","1000 ha","3418","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2001","2001","1000 ha","2896","Fm","Manual Estimation"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2002","2002","1000 ha","2885","Fm","Manual Estimation"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2003","2003","1000 ha","2541","Fm","Manual Estimation"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2004","2004","1000 ha","2604.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2005","2005","1000 ha","2837","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2006","2006","1000 ha","2790.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2007","2007","1000 ha","2695.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2008","2008","1000 ha","2672.1","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2009","2009","1000 ha","2689","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2010","2010","1000 ha","2772.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2011","2011","1000 ha","2805.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2012","2012","1000 ha","2842.2","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2013","2013","1000 ha","2891.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2014","2014","1000 ha","2952.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2015","2015","1000 ha","3005.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2016","2016","1000 ha","2953.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2017","2017","1000 ha","2935.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2018","2018","1000 ha","2947","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6610","Agricultural land","2019","2019","1000 ha","2975","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2000","2000","1000 ha","128","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2001","2001","1000 ha","128","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2002","2002","1000 ha","128","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2003","2003","1000 ha","128","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2004","2004","1000 ha","128","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2005","2005","1000 ha","129","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2006","2006","1000 ha","129","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2007","2007","1000 ha","131","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2008","2008","1000 ha","131","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2009","2009","1000 ha","130.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2010","2010","1000 ha","131.04","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2011","2011","1000 ha","131.27","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2012","2012","1000 ha","131.42","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2013","2013","1000 ha","130.88","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2014","2014","1000 ha","130.99","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2015","2015","1000 ha","131.27","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2016","2016","1000 ha","130.651","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2017","2017","1000 ha","131.158","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2018","2018","1000 ha","131.559","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6610","Agricultural land","2019","2019","1000 ha","131.592","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1961","1961","1000 ha","18","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1962","1962","1000 ha","17","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1963","1963","1000 ha","16","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1964","1964","1000 ha","15","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1965","1965","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1966","1966","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1967","1967","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1968","1968","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1969","1969","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1970","1970","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1971","1971","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1972","1972","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1973","1973","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1974","1974","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1975","1975","1000 ha","13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1976","1976","1000 ha","13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1977","1977","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1978","1978","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1979","1979","1000 ha","14","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1980","1980","1000 ha","13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1981","1981","1000 ha","13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1982","1982","1000 ha","13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1983","1983","1000 ha","13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1984","1984","1000 ha","13","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1985","1985","1000 ha","13","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1986","1986","1000 ha","13","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1987","1987","1000 ha","13","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1988","1988","1000 ha","13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1989","1989","1000 ha","13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1990","1990","1000 ha","13","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1991","1991","1000 ha","13","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1992","1992","1000 ha","13","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1993","1993","1000 ha","13","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1994","1994","1000 ha","13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1995","1995","1000 ha","11","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1996","1996","1000 ha","11","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1997","1997","1000 ha","10","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1998","1998","1000 ha","9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","1999","1999","1000 ha","9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2000","2000","1000 ha","9","F","FAO estimate"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2001","2001","1000 ha","10","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2002","2002","1000 ha","10","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2003","2003","1000 ha","10.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2004","2004","1000 ha","10","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2005","2005","1000 ha","9.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2006","2006","1000 ha","9.2","Fm","Manual Estimation"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2007","2007","1000 ha","9.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2008","2008","1000 ha","9.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2009","2009","1000 ha","9.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2010","2010","1000 ha","10.33","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2011","2011","1000 ha","10.33","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2012","2012","1000 ha","10.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2013","2013","1000 ha","10.23","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2014","2014","1000 ha","10.23","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2015","2015","1000 ha","10.23","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2016","2016","1000 ha","10.38","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2017","2017","1000 ha","10.38","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2018","2018","1000 ha","10.38","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6610","Agricultural land","2019","2019","1000 ha","10.38","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2006","2006","1000 ha","515","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2007","2007","1000 ha","514","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2008","2008","1000 ha","513","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2009","2009","1000 ha","514","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2010","2010","1000 ha","512","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2011","2011","1000 ha","513","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2012","2012","1000 ha","513","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2013","2013","1000 ha","223.13","B","Balance"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2014","2014","1000 ha","230.32","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2015","2015","1000 ha","231.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2016","2016","1000 ha","255.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2017","2017","1000 ha","256.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2018","2018","1000 ha","256.8","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6610","Agricultural land","2019","2019","1000 ha","257","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1961","1961","1000 ha","2314","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1962","1962","1000 ha","2303","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1963","1963","1000 ha","2289","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1964","1964","1000 ha","2268","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1965","1965","1000 ha","2255","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1966","1966","1000 ha","2245","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1967","1967","1000 ha","2239","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1968","1968","1000 ha","2227","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1969","1969","1000 ha","2210","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1970","1970","1000 ha","2193","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1971","1971","1000 ha","2128","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1972","1972","1000 ha","2114","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1973","1973","1000 ha","2101","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1974","1974","1000 ha","2094","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1975","1975","1000 ha","2082","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1976","1976","1000 ha","2073","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1977","1977","1000 ha","2060","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1978","1978","1000 ha","2046","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1979","1979","1000 ha","2034","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1980","1980","1000 ha","2020","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1981","1981","1000 ha","2011","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1982","1982","1000 ha","2005","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1983","1983","1000 ha","2009","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1984","1984","1000 ha","2016","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1985","1985","1000 ha","2019","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1986","1986","1000 ha","2015","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1987","1987","1000 ha","2014","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1988","1988","1000 ha","2012","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1989","1989","1000 ha","2004","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1990","1990","1000 ha","2006","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1991","1991","1000 ha","1991","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1992","1992","1000 ha","1986","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1993","1993","1000 ha","1988","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1994","1994","1000 ha","1971","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1995","1995","1000 ha","1964","F","FAO estimate"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1996","1996","1000 ha","1981","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1997","1997","1000 ha","1966","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1998","1998","1000 ha","1973","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","1999","1999","1000 ha","1967","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2000","2000","1000 ha","1956","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2001","2001","1000 ha","1931","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2002","2002","1000 ha","1949","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2003","2003","1000 ha","1923","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2004","2004","1000 ha","1949.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2005","2005","1000 ha","1937.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2006","2006","1000 ha","1919.6","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2007","2007","1000 ha","1914.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2008","2008","1000 ha","1929.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2009","2009","1000 ha","1917.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2010","2010","1000 ha","1872.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2011","2011","1000 ha","1858.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2012","2012","1000 ha","1841.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2013","2013","1000 ha","1847.6","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2014","2014","1000 ha","1839.1","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2015","2015","1000 ha","1846","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2016","2016","1000 ha","1815","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2017","2017","1000 ha","1819","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2018","2018","1000 ha","1822","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6610","Agricultural land","2019","2019","1000 ha","1816.8","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","154","North Macedonia","5110","Area","6610","Agricultural land","1992","1992","1000 ha","1307","Q","Official data reported on FAO Questionnaires from countries"
