Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1309","Insecticides","2015","2015","tonnes","10437","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1309","Insecticides","2016","2016","tonnes","10470","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1309","Insecticides","2017","2017","tonnes","11407","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1309","Insecticides","2018","2018","tonnes","10464","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1309","Insecticides","2019","2019","tonnes","10810","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1990","1990","tonnes","9602","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1991","1991","tonnes","9346","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1992","1992","tonnes","8087","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1993","1993","tonnes","8808","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1994","1994","tonnes","8970","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1995","1995","tonnes","9779","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1996","1996","tonnes","10393","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1997","1997","tonnes","10536","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1998","1998","tonnes","10599","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","1999","1999","tonnes","9616","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2000","2000","tonnes","9432","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2001","2001","tonnes","9982","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2002","2002","tonnes","11740","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2003","2003","tonnes","11462","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2004","2004","tonnes","8936","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2005","2005","tonnes","9191","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2006","2006","tonnes","8721","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2007","2007","tonnes","9180","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2008","2008","tonnes","8435","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2009","2009","tonnes","7637","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2010","2010","tonnes","9934","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2011","2011","tonnes","8320","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2012","2012","tonnes","7981","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2013","2013","tonnes","7690","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2014","2014","tonnes","7585","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2015","2015","tonnes","7692","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2016","2016","tonnes","7242","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2017","2017","tonnes","6881","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2018","2018","tonnes","6879","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1320","Herbicides","2019","2019","tonnes","8525","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1990","1990","tonnes","66856","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1991","1991","tonnes","56434","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1992","1992","tonnes","59605","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1993","1993","tonnes","59749","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1994","1994","tonnes","52511","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1995","1995","tonnes","53014","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1996","1996","tonnes","43465","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1997","1997","tonnes","52638","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1998","1998","tonnes","53381","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","1999","1999","tonnes","52616","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2000","2000","tonnes","52131","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2001","2001","tonnes","48221","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2002","2002","tonnes","62888","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2003","2003","tonnes","54074","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2004","2004","tonnes","52609","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2005","2005","tonnes","53511","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2006","2006","tonnes","45017","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2007","2007","tonnes","49634","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2008","2008","tonnes","50629","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2009","2009","tonnes","46433","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2010","2010","tonnes","42537","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2011","2011","tonnes","42726","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2012","2012","tonnes","36457","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2013","2013","tonnes","32292","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2014","2014","tonnes","36967","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2015","2015","tonnes","37916","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2016","2016","tonnes","34978","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2017","2017","tonnes","32517","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","tonnes","31398","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","tonnes","24114","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1990","1990","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1991","1991","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1992","1992","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1993","1993","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1994","1994","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1995","1995","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1996","1996","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1997","1997","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1998","1998","tonnes","224","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","1999","1999","tonnes","247","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2000","2000","tonnes","246","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2001","2001","tonnes","302","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2002","2002","tonnes","287","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2003","2003","tonnes","288","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2004","2004","tonnes","287","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2005","2005","tonnes","294","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2006","2006","tonnes","292","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2007","2007","tonnes","347","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2008","2008","tonnes","412","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2009","2009","tonnes","377","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2010","2010","tonnes","351","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2011","2011","tonnes","324","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2012","2012","tonnes","284","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2013","2013","tonnes","267","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2014","2014","tonnes","313","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2015","2015","tonnes","333","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2016","2016","tonnes","352","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2017","2017","tonnes","254","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2018","2018","tonnes","78","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1352","Fungicides – Seed treatments","2019","2019","tonnes","99","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1990","1990","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1991","1991","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1992","1992","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1993","1993","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1994","1994","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1995","1995","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1996","1996","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1997","1997","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1998","1998","tonnes","280","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","1999","1999","tonnes","300","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2000","2000","tonnes","314","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2001","2001","tonnes","450","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2002","2002","tonnes","454","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2003","2003","tonnes","527","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2004","2004","tonnes","633","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2005","2005","tonnes","714","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2006","2006","tonnes","683","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2007","2007","tonnes","872","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2008","2008","tonnes","936","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2009","2009","tonnes","1065","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2010","2010","tonnes","1137","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2011","2011","tonnes","1233","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2012","2012","tonnes","1148","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2013","2013","tonnes","916","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2014","2014","tonnes","885","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2015","2015","tonnes","883","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2016","2016","tonnes","795","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2017","2017","tonnes","663","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2018","2018","tonnes","479","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","380","Italy","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2019","2019","tonnes","304","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","1005","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","476","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","294","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","358","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","361","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","334","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","369","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","327","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","285","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","367","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","335","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","724","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","744","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","1113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","1033","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","1028","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","1071","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","1397","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","1250","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","tonnes","1417","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","tonnes","1512","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","tonnes","1725","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","tonnes","1478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","tonnes","1568","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","tonnes","1568","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","1992","1992","tonnes","14","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","1993","1993","tonnes","7","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","1994","1994","tonnes","3","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","1995","1995","tonnes","3","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","1996","1996","tonnes","4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","1997","1997","tonnes","2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","1998","1998","tonnes","3","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","1999","1999","tonnes","11","F","FAO estimate"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2000","2000","tonnes","19","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2001","2001","tonnes","19","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
